,id_gk,period_gk,timestamp_gk,possession_team_id_gk,possession_team_name_gk,play_pattern_id_gk,play_pattern_name_gk,team_id_gk,team_name_gk,location_gk,player_id_gk,player_name_gk,possession_team_name_shot,play_pattern_id_shot,play_pattern_name_shot,team_id_shot,team_name_shot,location_shot,player_id_shot,player_name_shot,position_id_shot,position_name_shot,shot_statsbomb_xg_shot,shot_end_location_shot,shot_outcome_id_shot,shot_outcome_name_shot,shot_technique_id_shot,shot_technique_name_shot,shot_type_id_shot,shot_type_name_shot,shot_deflected_shot,shot_body_part_id_shot,shot_body_part_name_shot,shot_freeze_frame_shot,goalkeeper_type_id_gk,goalkeeper_type_name_gk,goalkeeper_outcome_id_gk,goalkeeper_outcome_name_gk,goalkeeper_position_id_gk,goalkeeper_position_name_gk,goalkeeper_end_location_gk,match_id_gk,new_col_end,new_col_start,new_col_gk,new_col_gk_end,shot_end_x,shot_end_y,shot_end_z,shot_location_x,shot_location_y,gk_location_x,gk_location_y,gk_end_x,gk_end_y,shot_zone
1164,05ab44db-b186-4a95-a083-4b483064639a,1,00:42:10.966,761,Chicago Red Stars,3,From Free Kick,763,Sky Blue FC,"[2.0, 42.0]",4981.0,Kailen Sheridan,Chicago Red Stars,3.0,From Free Kick,761.0,Chicago Red Stars,"[118.0, 38.0]",6811.0,Julie Ertz,5.0,Left Center Back,0.6203358,"[118.0, 39.9, 0.9]",100.0,Saved,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [111.0, 29.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 35.0], 'player': {'id': 5097, 'name': 'Carli Lloyd'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 4981, 'name': 'Kailen Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 4968, 'name': 'Madison Tiernan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 30.0], 'player': {'id': 5096, 'name': 'Savannah McCaskill'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 27.0], 'player': {'id': 4992, 'name': 'Janine Beckie'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [92.0, 23.0], 'player': {'id': 4947, 'name': 'Danielle Colaprico'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.0, 37.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 39.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 39.0], 'player': {'id': 4961, 'name': 'Samantha Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.0, 39.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [120.0, 44.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [120.0, 43.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.0, 42.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.0, 29.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",33.0,Shot Saved,52.0,In Play Danger,43.0,Prone,,7476,"118.0, 39.9, 0.9","118.0, 38.0","2.0, 42.0",False,118.0,39.9,0.9,118.0,38.0,2.0,42.0,-1,-1,17
1165,63aef1c6-cfa9-4705-b081-61984a5ae444,1,00:44:54.024,763,Sky Blue FC,4,From Throw In,761,Chicago Red Stars,"[4.0, 43.0]",5100.0,Alyssa Naeher,Sky Blue FC,4.0,From Throw In,763.0,Sky Blue FC,"[110.0, 30.0]",7180.0,Imani Dorsey,11.0,Left Defensive Midfield,0.12326692,"[116.0, 41.1, 2.0]",100.0,Saved,93.0,Normal,87.0,Open Play,,38.0,Left Foot,"[{'location': [117.0, 38.0], 'player': {'id': 5100, 'name': 'Alyssa Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 45.0], 'player': {'id': 6811, 'name': 'Julie Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 47.0], 'player': {'id': 7179, 'name': 'Casey Short'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 60.0], 'player': {'id': 5096, 'name': 'Savannah McCaskill'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.0, 32.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.0, 50.0], 'player': {'id': 4965, 'name': 'Nikki Stanton'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 57.0], 'player': {'id': 4992, 'name': 'Janine Beckie'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.0, 32.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 33.0], 'player': {'id': 4942, 'name': 'Arin Gilliland'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",33.0,Shot Saved,52.0,In Play Danger,44.0,Set,,7476,"116.0, 41.1, 2.0","110.0, 30.0","4.0, 43.0",False,116.0,41.1,2.0,110.0,30.0,4.0,43.0,-1,-1,17
1166,25847244-61ef-4ca8-b3fb-de7f4379f496,2,00:00:23.267,761,Chicago Red Stars,1,Regular Play,763,Sky Blue FC,"[4.0, 39.0]",4981.0,Kailen Sheridan,Chicago Red Stars,6.0,From Counter,761.0,Chicago Red Stars,"[108.0, 52.0]",4961.0,Samantha Kerr,23.0,Center Forward,0.07284649,"[119.0, 37.0, 0.5]",97.0,Goal,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [109.0, 50.0], 'player': {'id': 4968, 'name': 'Madison Tiernan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 41.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 42.0], 'player': {'id': 4981, 'name': 'Kailen Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 31.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",26.0,Goal Conceded,55.0,No Touch,44.0,Set,,7476,"119.0, 37.0, 0.5","108.0, 52.0","4.0, 39.0",False,119.0,37.0,0.5,108.0,52.0,4.0,39.0,-1,-1,17
1167,9103d1fc-8f95-48cb-941d-8d629a0ff00a,2,00:01:56.298,761,Chicago Red Stars,1,Regular Play,763,Sky Blue FC,"[9.0, 39.0]",4981.0,Kailen Sheridan,Chicago Red Stars,1.0,Regular Play,761.0,Chicago Red Stars,"[99.0, 48.0]",4961.0,Samantha Kerr,23.0,Center Forward,0.17005692,"[119.0, 45.4, 4.0]",98.0,Off T,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [94.0, 56.0], 'player': {'id': 4968, 'name': 'Madison Tiernan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.0, 49.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 45.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 42.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.0, 41.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [91.0, 64.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [82.0, 55.0], 'player': {'id': 4942, 'name': 'Arin Gilliland'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [84.0, 42.0], 'player': {'id': 4992, 'name': 'Janine Beckie'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 4981, 'name': 'Kailen Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",32.0,Shot Faced,,,43.0,Prone,"[10.0, 38.0]",7476,"119.0, 45.4, 4.0","99.0, 48.0","9.0, 39.0","10.0, 38.0",119.0,45.4,4.0,99.0,48.0,9.0,39.0,10.0,38.0,14
1168,cb1d0822-97fc-4b4d-a1c1-07b6311b2e45,2,00:02:38.861,763,Sky Blue FC,4,From Throw In,761,Chicago Red Stars,"[3.0, 41.0]",5100.0,Alyssa Naeher,Sky Blue FC,4.0,From Throw In,763.0,Sky Blue FC,"[111.0, 26.0]",5097.0,Carli Lloyd,24.0,Left Center Forward,0.02573419,"[117.0, 45.4, 2.4]",98.0,Off T,93.0,Normal,87.0,Open Play,,37.0,Head,"[{'location': [111.0, 17.0], 'player': {'id': 4942, 'name': 'Arin Gilliland'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 22.0], 'player': {'id': 4965, 'name': 'Nikki Stanton'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 16.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.0, 16.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.0, 23.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 29.0], 'player': {'id': 6811, 'name': 'Julie Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 39.0], 'player': {'id': 7179, 'name': 'Casey Short'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 5100, 'name': 'Alyssa Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 8.0], 'player': {'id': 4968, 'name': 'Madison Tiernan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.0, 27.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",32.0,Shot Faced,,,44.0,Set,"[2.0, 39.0]",7476,"117.0, 45.4, 2.4","111.0, 26.0","3.0, 41.0","2.0, 39.0",117.0,45.4,2.4,111.0,26.0,3.0,41.0,2.0,39.0,16
1169,b462884a-bf3d-4797-8fae-e9ba0471be00,2,00:11:02.407,761,Chicago Red Stars,4,From Throw In,763,Sky Blue FC,"[4.0, 41.0]",4981.0,Kailen Sheridan,Chicago Red Stars,4.0,From Throw In,761.0,Chicago Red Stars,"[91.0, 32.0]",4947.0,Danielle Colaprico,9.0,Right Defensive Midfield,0.017898526,"[119.0, 44.2, 3.5]",98.0,Off T,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [105.0, 24.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 40.0], 'player': {'id': 4981, 'name': 'Kailen Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 27.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 39.0], 'player': {'id': 4992, 'name': 'Janine Beckie'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [93.0, 28.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 35.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 47.0], 'player': {'id': 4968, 'name': 'Madison Tiernan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 49.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 29.0], 'player': {'id': 4961, 'name': 'Samantha Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 34.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.0, 21.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [86.0, 45.0], 'player': {'id': 4942, 'name': 'Arin Gilliland'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [80.0, 36.0], 'player': {'id': 4965, 'name': 'Nikki Stanton'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [84.0, 38.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [88.0, 15.0], 'player': {'id': 5096, 'name': 'Savannah McCaskill'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",32.0,Shot Faced,,,43.0,Prone,"[5.0, 41.0]",7476,"119.0, 44.2, 3.5","91.0, 32.0","4.0, 41.0","5.0, 41.0",119.0,44.2,3.5,91.0,32.0,4.0,41.0,5.0,41.0,14
1170,2f31023e-8a97-4d61-ab65-a88c5d4bfe4a,2,00:17:28.855,761,Chicago Red Stars,1,Regular Play,763,Sky Blue FC,"[9.0, 38.0]",4981.0,Kailen Sheridan,Chicago Red Stars,1.0,Regular Play,761.0,Chicago Red Stars,"[105.0, 47.0]",4961.0,Samantha Kerr,23.0,Center Forward,0.2985223,"[119.0, 37.0, 0.3]",97.0,Goal,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [112.0, 43.0], 'player': {'id': 4981, 'name': 'Kailen Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 47.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 42.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.0, 54.0], 'player': {'id': 4968, 'name': 'Madison Tiernan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",26.0,Goal Conceded,55.0,No Touch,42.0,Moving,,7476,"119.0, 37.0, 0.3","105.0, 47.0","9.0, 38.0",False,119.0,37.0,0.3,105.0,47.0,9.0,38.0,-1,-1,17
1171,3ffee5cb-5f6f-44fe-aa77-11dd2e5b25e3,2,00:18:37.442,761,Chicago Red Stars,4,From Throw In,763,Sky Blue FC,"[8.0, 50.0]",4981.0,Kailen Sheridan,Chicago Red Stars,4.0,From Throw In,761.0,Chicago Red Stars,"[111.0, 24.0]",4961.0,Samantha Kerr,23.0,Center Forward,0.21221067,"[115.0, 44.0, 0.3]",100.0,Saved,93.0,Normal,87.0,Open Play,,38.0,Left Foot,"[{'location': [53.0, 80.0], 'player': {'id': 5100, 'name': 'Alyssa Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': True}, {'location': [113.0, 31.0], 'player': {'id': 4981, 'name': 'Kailen Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",33.0,Shot Saved,53.0,In Play Safe,43.0,Prone,,7476,"115.0, 44.0, 0.3","111.0, 24.0","8.0, 50.0",False,115.0,44.0,0.3,111.0,24.0,8.0,50.0,-1,-1,16
1172,847d2046-63a2-4580-8bb0-6f092dd6b9d3,2,00:19:50.838,763,Sky Blue FC,2,From Corner,761,Chicago Red Stars,"[2.0, 40.0]",5100.0,Alyssa Naeher,Sky Blue FC,2.0,From Corner,763.0,Sky Blue FC,"[95.0, 29.0]",4968.0,Madison Tiernan,6.0,Left Back,0.019719303,"[120.0, 49.5, 4.9]",98.0,Off T,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [119.0, 41.0], 'player': {'id': 5100, 'name': 'Alyssa Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 54.0], 'player': {'id': 4961, 'name': 'Samantha Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.0, 54.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.0, 49.0], 'player': {'id': 4947, 'name': 'Danielle Colaprico'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 46.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.0, 25.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.0, 22.0], 'player': {'id': 4965, 'name': 'Nikki Stanton'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 25.0], 'player': {'id': 4942, 'name': 'Arin Gilliland'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 36.0], 'player': {'id': 6811, 'name': 'Julie Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 33.0], 'player': {'id': 7179, 'name': 'Casey Short'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.0, 34.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.0, 38.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 44.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.0, 38.0], 'player': {'id': 5097, 'name': 'Carli Lloyd'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.0, 31.0], 'player': {'id': 5096, 'name': 'Savannah McCaskill'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.0, 30.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",32.0,Shot Faced,,,44.0,Set,"[3.0, 40.0]",7476,"120.0, 49.5, 4.9","95.0, 29.0","2.0, 40.0","3.0, 40.0",120.0,49.5,4.9,95.0,29.0,2.0,40.0,3.0,40.0,14
1173,30790926-d437-4edb-93a5-6926b5d2b59f,2,00:21:36.206,763,Sky Blue FC,4,From Throw In,761,Chicago Red Stars,"[3.0, 42.0]",5100.0,Alyssa Naeher,Sky Blue FC,4.0,From Throw In,763.0,Sky Blue FC,"[108.0, 34.0]",5097.0,Carli Lloyd,24.0,Left Center Forward,0.14508212,"[120.0, 44.0, 3.5]",98.0,Off T,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [110.0, 47.0], 'player': {'id': 7179, 'name': 'Casey Short'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 5100, 'name': 'Alyssa Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 30.0], 'player': {'id': 4942, 'name': 'Arin Gilliland'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 34.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 39.0], 'player': {'id': 6811, 'name': 'Julie Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 24.0], 'player': {'id': 4953, 'name': 'Alyssa Mautz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.0, 29.0], 'player': {'id': 4992, 'name': 'Janine Beckie'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 38.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.0, 50.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",32.0,Shot Faced,,,44.0,Set,"[3.0, 42.0]",7476,"120.0, 44.0, 3.5","108.0, 34.0","3.0, 42.0","3.0, 42.0",120.0,44.0,3.5,108.0,34.0,3.0,42.0,3.0,42.0,17
1174,3b97bdde-8be7-4e79-bc91-49085b4db2ac,2,00:23:03.077,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,"[3.0, 40.0]",5100.0,Alyssa Naeher,Sky Blue FC,6.0,From Counter,763.0,Sky Blue FC,"[76.0, 65.0]",5097.0,Carli Lloyd,24.0,Left Center Forward,0.032279357,"[118.0, 36.6, 0.5]",100.0,Saved,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [118.0, 41.0], 'player': {'id': 5100, 'name': 'Alyssa Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.0, 49.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [88.0, 45.0], 'player': {'id': 4942, 'name': 'Arin Gilliland'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.0, 54.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.0, 64.0], 'player': {'id': 6811, 'name': 'Julie Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [72.0, 54.0], 'player': {'id': 4947, 'name': 'Danielle Colaprico'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [68.0, 45.0], 'player': {'id': 4965, 'name': 'Nikki Stanton'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [74.0, 68.0], 'player': {'id': 7179, 'name': 'Casey Short'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [69.0, 38.0], 'player': {'id': 4992, 'name': 'Janine Beckie'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [77.0, 73.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",33.0,Shot Saved,15.0,Success,44.0,Set,,7476,"118.0, 36.6, 0.5","76.0, 65.0","3.0, 40.0",False,118.0,36.6,0.5,76.0,65.0,3.0,40.0,-1,-1,12
1175,72b1c0d2-40db-415e-af46-7f95200cf746,2,00:24:34.974,761,Chicago Red Stars,1,Regular Play,763,Sky Blue FC,"[23.0, 53.0]",4981.0,Kailen Sheridan,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,48.0,Clear,,,,7476,nan,False,"23.0, 53.0",False,,,,-1.0,-1.0,23.0,53.0,-1,-1,0
1176,fa68f38e-450f-4b69-b284-577e7dfdf29c,2,00:27:17.268,763,Sky Blue FC,1,Regular Play,761,Chicago Red Stars,"[7.0, 47.0]",5100.0,Alyssa Naeher,Sky Blue FC,1.0,Regular Play,763.0,Sky Blue FC,"[111.0, 31.0]",7180.0,Imani Dorsey,11.0,Left Defensive Midfield,0.29812425,"[120.0, 39.7, 0.2]",97.0,Goal,93.0,Normal,87.0,Open Play,,40.0,Right Foot,"[{'location': [114.0, 34.0], 'player': {'id': 5100, 'name': 'Alyssa Naeher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 33.0], 'player': {'id': 4942, 'name': 'Arin Gilliland'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 34.0], 'player': {'id': 4958, 'name': 'Kathleen Naughton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 40.0], 'player': {'id': 6811, 'name': 'Julie Ertz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 45.0], 'player': {'id': 7179, 'name': 'Casey Short'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 39.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",26.0,Goal Conceded,55.0,No Touch,42.0,Moving,,7476,"120.0, 39.7, 0.2","111.0, 31.0","7.0, 47.0",False,120.0,39.7,0.2,111.0,31.0,7.0,47.0,-1,-1,17
